No.,Time,Source,Destination,Protocol,Length,Info
6327.0,528.889312175,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6328.0,528.889312197,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6329.0,528.889312243,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6330.0,528.889312272,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6331.0,528.889599899,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6332.0,528.88959998,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6333.0,528.889600012,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6334.0,528.889600032,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6335.0,528.889889269,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6336.0,528.889889348,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6337.0,528.889889372,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6338.0,528.8898894,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6339.0,528.88988943,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6340.0,528.890177513,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6341.0,528.890177609,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6342.0,528.89017763,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6343.0,528.890177652,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6344.0,528.890469163,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6345.0,528.890469247,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6346.0,528.890469268,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6347.0,528.8904693,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6348.0,528.890899551,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6349.0,528.890899631,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6350.0,528.890899653,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6351.0,528.890899675,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
